id,cluster,corrected_cluster,label
26258,3,3,40019202
218944,4,4,26466207
263956,4,4,26466207
60553,3,3,75986657
134570,1,1,62014378
5543,2,3,83450130
304734,4,4,26466207
283468,4,4,24683694
151406,1,1,90386222
114604,1,1,90386222
116048,1,1,62014378
284525,4,4,15103694
109604,1,1,62014378
160824,3,3,19888903
155238,3,3,93429558
209804,4,4,62225416
18803,3,3,40019202
168540,3,3,77329636
160803,3,3,47511766
29253,3,3,70483417
4263,3,3,75652382
244277,4,4,15103694
263641,4,4,14119474
141405,1,1,62014378
2163,2,3,80504125
141062,1,1,62014378
228931,4,4,24683694
90382,1,1,90386222
211127,4,4,62225416
245602,4,4,14119474
156793,3,3,93429558
234089,4,4,14119474
143482,1,1,31527279
262485,4,4,26466207
101036,1,1,68395620
294920,4,4,62225416
213802,4,4,64963739
15298,3,3,83450130
29231,3,3,70483417
298996,4,4,62225416
302622,4,4,15103694
165412,3,3,37206695
252215,4,4,24683694
86642,1,1,90386222
151087,4,1,31527279
60600,3,3,70483417
146178,1,1,62014378
206669,4,4,64963739
304548,4,4,15103694
28211,3,3,75652382
295432,4,4,62225416
126806,1,1,62014378
246509,4,4,62225416
73317,3,3,83450130
36454,2,2,15256249
71210,3,3,83450130
76969,1,1,31527279
241597,4,4,64963739
63424,3,2,15256249
160111,3,3,19888903
159376,3,3,19888903
102075,1,1,90386222
229576,4,4,62225416
44752,3,3,83450130
108721,1,1,62014378
181845,4,4,15103694
102483,1,1,90386222
267801,4,4,26466207
163256,3,3,32369775
227853,4,4,62225416
65641,3,3,70483417
84066,1,1,31527279
254647,4,4,62225416
108421,1,1,62014378
84426,1,1,90386222
6698,3,3,55364435
31364,3,3,70483417
106905,1,1,62014378
102019,1,1,62014378
157306,3,3,67716412
105816,1,1,62014378
109464,1,1,31527279
286347,4,4,64963739
146305,1,1,90386222
131394,1,1,90386222
268228,4,4,62225416
222225,4,4,62225416
272769,4,4,15103694
127347,1,1,90386222
217316,4,4,62225416
226785,4,4,62225416
135823,1,1,90386222
42229,3,3,50011542
189040,4,4,14119474
264072,4,4,15103694
140489,1,1,90386222
209938,4,4,14119474
270687,4,4,62225416
607,2,3,78173080
259970,4,4,26466207
38034,3,3,50011542
231363,4,4,15103694
12708,3,3,75652382
30823,3,3,10964686
65847,3,3,10964686
75244,3,3,55364435
119472,1,1,68395620
148999,1,1,68395620
265591,4,4,23255817
267952,4,4,15103694
135613,1,1,62014378
225866,4,4,26466207
217601,4,4,26466207
269385,4,4,26466207
111708,1,1,90386222
262426,4,4,62225416
167987,3,3,65142471
18318,3,3,40019202
184218,4,4,14119474
113107,1,1,31527279
87817,1,1,68395620
119665,1,1,90386222
304985,4,4,15103694
243457,4,4,26466207
138842,1,1,31527279
180219,4,4,64963739
50059,3,3,10964686
40959,3,3,50011542
25439,3,3,40019202
26788,3,3,75652382
208883,4,4,26466207
128879,1,1,31527279
263339,4,4,15103694
191466,4,4,64963739
209249,4,4,14119474
197466,4,4,62225416
29509,3,3,83450130
297580,4,4,62225416
247861,4,4,62225416
226941,4,4,33633783
144722,1,1,62014378
19502,3,3,40019202
248936,4,4,15103694
55566,3,3,55364435
213520,4,4,26466207
267652,4,4,62225416
64003,3,3,10964686
292486,2,4,23255817
103770,1,1,62014378
193081,4,4,15103694
25718,3,3,40019202
270341,4,4,15103694
255580,4,4,62225416
220041,4,4,62225416
186425,4,4,15103694
154116,1,1,68395620
187366,4,4,62225416
180278,4,4,24683694
276208,4,4,24683694
96269,1,1,31527279
86861,1,1,90386222
60063,3,3,55364435
74779,3,2,15256249
70358,3,3,40019202
265217,4,4,15103694
243343,4,4,26466207
214984,4,4,62225416
233242,4,4,15103694
17054,3,3,10964686
88990,1,1,90386222
245808,4,4,15103694
194299,4,4,26466207
126510,1,1,68395620
163553,2,2,85864573
58879,3,3,75986657
255959,4,4,26466207
54560,3,3,75652382
234427,4,4,26466207
227129,4,4,62225416
282808,4,4,15103694
7752,3,3,10964686
275544,4,4,26466207
99160,1,1,90386222
206788,4,4,62225416
12608,3,3,70483417
299228,4,4,15103694
208959,4,4,14119474
150048,1,1,62014378
81922,1,1,90386222
304403,4,4,15103694
110671,1,1,90386222
83604,1,1,62014378
32781,3,3,70483417
137556,1,1,62014378
225877,4,4,15103694
106360,1,1,90386222
88922,1,1,62014378
116728,1,1,90386222
119786,1,1,90386222
236592,4,4,15103694
191283,4,4,26466207
143550,1,1,68395620
99208,1,1,90386222
12348,3,3,75652382
125079,1,1,62014378
95509,1,1,62014378
111460,1,1,62014378
231272,4,4,62225416
121880,1,1,90386222
65984,3,3,70483417
264693,4,4,62225416
283844,4,4,62225416
184885,4,4,62225416
226372,4,4,62225416
155182,3,3,93429558
287894,4,4,64963739
244361,4,4,15103694
174862,4,4,26466207
196113,4,4,14119474
128032,1,1,62014378
165806,3,3,43338066
299616,4,4,62225416
93544,1,1,62014378
80332,1,1,62014378
178927,4,4,62225416
131143,1,1,90386222
195295,4,4,15103694
13843,3,3,83450130
218603,4,4,15103694
94885,1,1,62014378
216895,4,4,62225416
114416,1,1,62014378
129904,1,1,90386222
132384,1,1,68395620
14371,3,3,55364435
24861,3,3,40019202
209780,4,4,62225416
289197,4,4,15103694
196034,4,4,62225416
304253,4,4,14119474
209139,4,4,15103694
160682,3,3,19888903
257026,4,4,62225416
57991,2,2,15256249
52928,3,3,70483417
230044,4,4,24683694
272483,4,4,15103694
22952,3,3,50011542
99883,1,1,62014378
206091,4,4,62225416
104121,1,1,62014378
160614,3,3,19888903
84164,1,1,62014378
193693,4,4,24683694
203918,4,4,24683694
134176,1,1,90386222
176462,4,4,62225416
255827,4,4,15103694
188567,4,4,26466207
79262,1,1,62014378
278282,4,4,15103694
232999,4,4,23255817
135032,1,1,90386222
296008,4,4,62225416
162428,3,3,19888903
52672,3,3,10964686
37068,3,3,40019202
222150,4,4,14119474
62626,3,3,55364435
174781,4,4,26466207
142439,1,1,90386222
142437,1,1,62014378
55124,3,3,70483417
90287,1,1,62014378
35230,3,3,40019202
279947,4,4,62225416
21011,3,3,75652382
110585,1,1,90386222
31121,3,3,50011542
182965,4,4,26466207
96696,1,1,90386222
129530,1,1,90386222
87314,1,1,62014378
188695,4,4,64963739
267999,4,4,14119474
8768,3,3,75986657
12848,3,3,55364435
119363,1,1,62014378
235993,4,4,62225416
292010,4,4,15103694
74949,3,3,75986657
128658,1,1,68395620
4150,3,3,40019202
250576,4,4,15103694
143147,1,1,90386222
157070,3,3,93429558
17876,3,2,15256249
231366,4,4,15103694
216160,4,4,15103694
145473,1,1,62014378
265775,4,4,14119474
147258,1,1,31527279
41096,3,3,50011542
201726,4,4,15103694
188015,4,4,15103694
190020,4,4,26466207
248648,4,4,26466207
52099,3,3,83450130
2010,3,3,15258297
301189,4,4,26466207
174506,4,4,15103694
78432,1,1,90386222
50558,3,3,40019202
209256,4,4,62225416
203607,4,4,15103694
181170,4,4,33633783
262820,4,4,62225416
52500,3,3,10964686
256664,4,4,26466207
226646,4,4,33633783
107003,1,1,31527279
173723,4,4,62225416
152066,1,1,62014378
39273,3,3,75986657
208646,4,4,15103694
261467,4,4,15103694
79446,1,1,62014378
23693,3,3,10964686
259787,4,4,14119474
292878,4,4,24683694
211105,4,4,62225416
193416,4,4,62225416
46856,3,3,75652382
117364,1,1,68395620
153621,1,1,68395620
28982,3,3,40019202
35086,4,2,15256249
140116,1,1,90386222
222997,4,4,15103694
268330,4,4,24683694
112577,1,1,62014378
5348,3,3,75652382
180659,4,4,15103694
134490,1,1,62014378
199528,4,4,62225416
178532,4,4,62225416
107995,1,1,90386222
171098,3,3,92257871
132939,1,1,90386222
21028,3,3,55364435
280995,4,4,62225416
119339,1,1,62014378
73349,3,3,75652382
36610,3,3,83450130
256758,4,4,33633783
175439,1,4,14119474
273025,4,4,26466207
208901,4,4,14119474
211960,4,4,15103694
285363,4,4,62225416
263878,4,4,62225416
146217,1,1,31527279
57912,3,3,55364435
243511,4,4,23255817
162672,3,3,19888903
8393,3,3,40019202
106950,1,1,62014378
165761,3,3,43338066
225803,4,4,14119474
52613,3,3,50011542
6484,3,3,40019202
116120,1,1,90386222
150865,1,1,31527279
283413,1,4,14119474
262792,4,4,24683694
126127,1,1,68395620
56449,3,3,70483417
85014,1,1,90386222
188244,4,4,26466207
222920,4,4,62225416
302529,4,4,64963739
193636,4,4,14119474
297216,4,4,15103694
218073,4,4,26466207
131632,1,1,62014378
141527,1,1,31527279
99697,1,1,62014378
126019,1,1,90386222
38788,3,3,75652382
220028,4,4,62225416
9675,3,3,55364435
162036,3,3,9410583
172370,3,3,6661858
234970,4,4,14119474
273188,4,4,15103694
189622,4,4,62225416
163,3,3,91097190
115686,1,1,62014378
629,3,3,75313326
292871,4,4,14119474
91941,1,1,62014378
214351,4,4,62225416
287259,4,4,62225416
185668,4,4,62225416
138179,1,1,90386222
45036,3,3,75652382
116733,1,1,62014378
78764,1,1,90386222
173378,3,3,43338066
168171,3,3,43338066
188417,4,4,33633783
33719,3,3,50011542
241150,4,4,15103694
24642,3,3,83450130
208853,4,4,15103694
164854,3,3,92257871
51685,3,2,15256249
143309,1,1,62014378
59487,3,3,75652382
84435,1,1,90386222
109790,1,1,90386222
201229,4,4,15103694
182077,4,4,64963739
138063,1,1,62014378
92799,1,1,62014378
35321,3,3,75986657
36747,3,3,40019202
218585,4,4,62225416
294711,4,4,15103694
208457,4,4,64963739
90847,1,1,62014378
124939,1,1,31527279
170516,3,3,37206695
93927,1,1,90386222
112965,1,1,62014378
242486,4,4,62225416
183656,4,4,64963739
276960,4,4,62225416
82860,1,1,90386222
48844,3,3,10964686
56237,2,2,15256249
54112,3,3,70483417
59578,3,3,83450130
16923,3,3,40019202
82007,1,1,90386222
258634,4,4,33633783
103461,1,1,62014378
254792,4,4,26466207
113605,1,1,90386222
98403,1,1,62014378
305094,4,4,26466207
128328,1,1,62014378
207759,4,4,33633783
182389,4,4,26466207
244768,4,4,15103694
232165,4,4,14119474
230903,4,4,15103694
167431,3,3,37206695
133875,1,1,90386222
45156,3,3,50011542
20944,3,3,40019202
303583,4,4,15103694
154411,3,3,93429558
148475,1,1,62014378
82407,1,1,90386222
300436,4,4,26466207
271142,4,4,62225416
176986,4,4,26466207
298370,4,4,26466207
106191,1,1,31527279
66976,3,3,75652382
262546,4,4,15103694
92217,1,1,62014378
65783,3,3,55364435
45078,3,3,75986657
131608,1,1,62014378
88696,1,1,90386222
46794,3,3,50011542
173613,4,4,26466207
249247,4,4,62225416
24327,3,3,83450130
193840,4,4,24683694
6897,3,3,83450130
158154,3,3,32369775
19206,3,3,70483417
44322,3,3,40019202
78509,1,1,62014378
8638,3,3,75652382
225293,4,4,14119474
245769,4,4,62225416
223950,4,4,14119474
286227,4,4,33633783
13592,3,3,83450130
72291,3,3,10964686
294094,4,4,62225416
289655,4,4,24683694
143008,1,1,62014378
295001,4,4,62225416
300422,4,4,24683694
129295,1,1,31527279
48345,3,3,83450130
24731,3,3,75986657
243313,4,4,26466207
23152,3,3,40019202
117906,1,1,90386222
25417,3,3,50011542
275685,4,4,26466207
6176,3,3,70483417
136603,1,1,62014378
9058,3,3,70483417
271468,4,4,62225416
297188,4,4,62225416
197273,4,4,62225416
270477,4,4,24683694
219300,4,4,26466207
98364,1,1,62014378
298929,4,4,14119474
216847,4,4,62225416
291893,4,4,24683694
189615,4,4,26466207
241292,4,4,14119474
281854,4,4,62225416
93888,1,1,90386222
118064,1,1,90386222
27325,4,2,15256249
110977,1,1,62014378
171696,3,3,74777746
229979,4,4,62225416
26094,3,3,75652382
290563,4,4,62225416
147589,1,1,31527279
66373,3,3,50011542
145977,1,1,31527279
83585,1,1,90386222
239414,4,4,24683694
169185,3,3,92257871
11903,3,3,83450130
26036,3,3,75986657
223290,4,4,24683694
115223,1,1,62014378
82759,1,1,90386222
85425,1,1,62014378
191496,4,4,15103694
249010,4,4,64963739
129336,1,1,90386222
206647,4,4,24683694
296039,4,4,26466207
261983,4,4,15103694
110356,1,1,68395620
242438,4,4,24683694
153054,1,1,90386222
148956,1,1,31527279
121737,1,1,62014378
283347,4,4,62225416
196204,4,4,26466207
36316,3,3,50011542
93526,1,1,62014378
60481,4,2,15256249
237393,4,4,64963739
21743,3,3,75986657
211165,4,4,15103694
264735,4,4,15103694
18187,3,3,70483417
290014,4,4,26466207
203597,4,4,33633783
218373,4,4,23255817
214002,4,4,26466207
214090,4,4,15103694
12247,3,3,75652382
270065,4,4,15103694
57158,3,3,75652382
185811,4,4,26466207
216931,4,4,15103694
108197,1,1,90386222
129830,1,1,62014378
275913,4,4,33633783
112728,1,1,62014378
163744,4,2,85864573
17822,3,3,75652382
249280,4,4,26466207
238945,4,4,62225416
66305,3,3,55364435
217907,4,4,14119474
239725,4,4,15103694
160428,3,3,19888903
33518,3,3,70483417
207111,4,4,15103694
221527,4,4,62225416
184066,4,4,14119474
193190,4,4,33633783
91463,1,1,90386222
189894,4,4,26466207
104250,1,1,62014378
96992,4,1,62014378
107338,1,1,90386222
171288,3,3,43338066
222097,4,4,62225416
263889,4,4,62225416
154980,3,3,93429558
30200,3,3,40019202
186424,4,4,24683694
90488,1,1,90386222
300158,4,4,15103694
209066,1,4,23255817
209237,4,4,24683694
136082,1,1,90386222
134902,1,1,62014378
137370,1,1,31527279
86516,1,1,90386222
191450,4,4,62225416
270963,4,4,24683694
15240,3,3,50011542
258176,4,4,24683694
208686,4,4,15103694
214344,4,4,24683694
102575,1,1,62014378
209963,4,4,64963739
143763,1,1,68395620
247955,4,4,26466207
173229,3,3,74777746
194786,4,4,33633783
234155,4,4,15103694
272364,4,4,24683694
79178,1,1,62014378
234379,4,4,26466207
15761,3,3,75986657
160797,3,3,19888903
163900,3,3,74777746
291192,4,4,62225416
12885,3,3,75652382
112990,1,1,31527279
73739,3,3,75652382
128639,1,1,31527279
9578,3,3,70483417
38699,2,3,83450130
291450,4,4,33633783
247833,4,4,15103694
275710,4,4,62225416
7580,3,3,55364435
61618,3,3,75986657
81799,1,1,62014378
227972,4,4,26466207
123669,1,1,62014378
285829,4,4,64963739
126563,1,1,62014378
214235,4,4,26466207
16264,3,3,70483417
190761,4,4,64963739
28205,3,3,75652382
49016,3,3,40019202
241681,4,4,64963739
224906,4,4,26466207
145999,1,1,62014378
42990,3,3,75986657
176626,4,4,15103694
283259,4,4,62225416
215158,4,4,14119474
216932,4,4,62225416
28624,3,3,75652382
28815,3,3,75652382
37735,3,3,50011542
206936,4,4,62225416
185070,4,4,15103694
117654,1,1,62014378
99091,1,1,31527279
25186,3,3,83450130
286514,4,4,26466207
129219,1,1,90386222
226005,4,4,15103694
298860,4,4,24683694
226356,4,4,14119474
47350,3,3,75986657
282391,4,4,26466207
247839,4,4,26466207
296407,4,4,26466207
35874,3,2,15256249
167788,3,3,6661858
87948,1,1,90386222
97261,1,1,68395620
219621,4,4,62225416
143830,1,1,90386222
213496,4,4,23255817
184856,4,4,14119474
280805,4,4,62225416
251389,4,4,62225416
94977,1,1,62014378
206186,4,4,62225416
235046,4,4,15103694
273450,4,4,26466207
40534,3,3,10964686
133442,1,1,68395620
87839,1,1,90386222
7470,3,3,55364435
276993,4,4,15103694
139757,1,1,68395620
221284,4,4,23255817
5191,3,3,50011542
138996,1,1,90386222
156526,3,3,67716412
65149,3,3,50011542
95667,1,1,62014378
124797,1,1,90386222
109309,1,1,62014378
222235,4,4,33633783
246528,4,4,62225416
130417,1,1,62014378
166421,3,3,74777746
99926,1,1,62014378
136443,1,1,31527279
17789,3,3,83450130
23867,3,2,15256249
128088,1,1,62014378
292228,4,4,14119474
158679,3,3,32036533
108127,1,1,90386222
68515,3,3,50011542
239665,4,4,15103694
301321,4,4,62225416
78279,1,1,68395620
238776,4,4,24683694
259522,4,4,23255817
98141,1,1,90386222
186952,4,4,26466207
124299,1,1,90386222
47115,3,3,50011542
302068,4,4,62225416
156349,3,3,67716412
66996,3,3,40019202
180901,4,4,26466207
293174,4,4,62225416
238219,4,4,23255817
144123,1,1,90386222
41596,3,3,75986657
289266,4,4,24683694
304065,4,4,26466207
11980,3,3,83450130
272719,4,4,15103694
189229,4,4,62225416
230762,4,4,24683694
39297,3,3,83450130
173808,4,4,26466207
128382,1,1,62014378
279824,4,4,15103694
142826,1,1,62014378
279700,4,4,62225416
115161,1,1,68395620
280259,4,4,26466207
121742,1,1,31527279
67096,3,3,70483417
33654,3,3,40019202
70811,3,3,10964686
130924,1,1,62014378
39772,3,3,70483417
279504,4,4,15103694
266663,4,4,26466207
201372,4,4,15103694
144758,1,1,90386222
276669,4,4,15103694
256405,4,4,62225416
84402,1,1,68395620
73845,3,3,10964686
26647,3,3,55364435
182587,4,4,15103694
200134,4,4,15103694
207029,4,4,23255817
107670,1,1,90386222
255513,4,4,62225416
169375,3,3,6661858
109493,1,1,68395620
65086,3,3,40019202
233700,4,4,14119474
145430,1,1,90386222
219404,4,4,62225416
115478,1,1,31527279
56058,3,3,70483417
151273,1,1,31527279
54752,3,3,70483417
130337,1,1,90386222
117374,1,1,90386222
252596,4,4,62225416
227333,4,4,14119474
131928,1,1,62014378
33258,3,3,50011542
81241,1,1,90386222
25730,3,3,10964686
65946,3,2,15256249
12849,3,3,83450130
115066,1,1,90386222
219160,4,4,15103694
43704,2,2,15256249
230080,4,4,15103694
109506,1,1,62014378
128277,1,1,31527279
181988,4,4,26466207
186078,4,4,64963739
137312,1,1,62014378
209579,4,4,26466207
263027,4,4,62225416
83567,1,1,62014378
129174,1,1,62014378
165464,3,3,37206695
150058,1,1,62014378
217730,4,4,62225416
167282,3,3,23659574
81426,1,1,90386222
305567,4,4,15103694
68493,2,2,15256249
134069,1,1,68395620
69613,3,3,70483417
22953,3,3,75652382
59022,3,3,75652382
128336,1,1,62014378
1994,3,3,91097190
167443,3,3,74777746
55674,3,3,75652382
247958,4,4,14119474
297178,4,4,24683694
137279,1,1,62014378
205905,4,4,64963739
214720,4,4,26466207
244403,4,4,62225416
169757,3,3,43338066
89494,1,1,62014378
278682,4,4,23255817
204156,4,4,33633783
156268,3,3,93429558
72688,3,3,70483417
108416,1,1,90386222
157235,3,3,67716412
298187,4,4,62225416
252964,4,4,62225416
262727,4,4,15103694
245101,4,4,23255817
28888,3,3,75652382
108039,1,1,90386222
165122,3,3,43338066
165567,3,3,92257871
32936,3,3,10964686
109820,1,1,31527279
147655,1,1,62014378
211877,4,4,15103694
172214,3,3,77329636
213622,4,4,26466207
294596,4,4,14119474
254150,4,4,62225416
283873,4,4,24683694
19313,3,3,40019202
291589,4,4,62225416
288112,4,4,15103694
167032,3,3,65142471
43102,3,3,70483417
5700,2,2,15256249
14146,3,3,40019202
131812,1,1,62014378
12253,3,3,83450130
293291,4,4,62225416
34969,3,3,40019202
290620,4,4,62225416
197770,4,4,15103694
200640,4,4,26466207
75026,3,3,55364435
299403,4,4,23255817
36349,3,3,10964686
44310,3,3,83450130
24079,3,3,75652382
15954,3,3,55364435
218592,4,4,15103694
95835,1,1,62014378
10133,3,3,55364435
41463,3,3,70483417
3308,3,3,78173080
230016,4,4,15103694
6585,3,3,55364435
192684,4,4,62225416
285436,4,4,15103694
70565,3,3,75986657
212622,4,4,14119474
60405,3,3,75652382
211710,4,4,24683694
271741,4,4,64963739
11127,3,3,75986657
244587,4,4,26466207
83575,1,1,68395620
162589,3,3,19888903
113224,1,1,68395620
19033,3,3,70483417
222498,4,4,24683694
150519,1,1,90386222
58598,3,2,15256249
101000,1,1,90386222
269157,4,4,15103694
78378,1,1,90386222
140344,4,1,31527279
292850,4,4,14119474
74085,3,3,70483417
235037,4,4,24683694
231876,4,4,33633783
162987,3,3,9410583
517,2,3,47140557
115084,1,1,68395620
303846,4,4,14119474
70781,3,3,10964686
69382,3,3,75652382
19256,3,3,75652382
291683,4,4,15103694
249558,4,4,26466207
25956,3,3,83450130
213449,4,4,23255817
29577,3,3,83450130
15752,3,3,55364435
298974,4,4,14119474
188212,4,4,15103694
249394,4,4,24683694
177927,4,4,62225416
291758,4,4,33633783
104297,1,1,90386222
150315,1,1,62014378
270956,4,4,62225416
136522,1,1,90386222
106779,1,1,62014378
186185,4,4,24683694
110081,1,1,90386222
236426,4,4,62225416
272578,4,4,33633783
249580,4,4,33633783
270675,4,4,15103694
285959,4,4,24683694
192131,4,4,15103694
210733,4,4,26466207
236042,4,4,62225416
228627,4,4,15103694
281282,4,4,62225416
31435,3,3,40019202
285074,4,4,62225416
43700,3,3,55364435
230480,4,4,33633783
152133,1,1,62014378
43656,2,2,15256249
98138,1,1,62014378
238843,4,4,15103694
154994,3,3,67716412
235713,4,4,62225416
181976,4,4,14119474
88,3,3,78173080
78414,1,1,62014378
59030,3,3,70483417
108620,1,1,62014378
286646,4,4,15103694
293571,4,4,15103694
130691,1,1,62014378
198593,4,4,26466207
264461,4,4,62225416
23969,3,3,50011542
193782,4,4,62225416
242724,4,4,62225416
9463,3,3,10964686
119414,1,1,62014378
273055,4,4,15103694
56903,3,3,75652382
281148,4,4,62225416
18793,3,3,70483417
204398,4,4,33633783
248816,4,4,26466207
185088,4,4,15103694
104396,1,1,90386222
72874,3,3,83450130
183169,4,4,62225416
282835,4,4,24683694
237217,4,4,62225416
269288,4,4,62225416
136010,1,1,90386222
235390,4,4,15103694
201472,4,4,26466207
194623,4,4,26466207
144198,1,1,90386222
29236,3,3,83450130
166566,3,3,37206695
12009,3,3,50011542
163292,3,3,19888903
56463,3,3,55364435
108712,1,1,62014378
263994,4,4,15103694
127378,1,1,90386222
133783,1,1,62014378
190774,4,4,62225416
293766,4,4,62225416
144480,1,1,68395620
84972,1,1,31527279
105996,1,1,90386222
239575,4,4,15103694
46599,3,3,70483417
244401,4,4,26466207
179937,4,4,62225416
173711,4,4,62225416
281538,4,4,14119474
273268,4,4,33633783
104255,1,1,62014378
120055,1,1,62014378
20642,3,3,70483417
63971,3,3,75986657
752,3,3,80504125
7902,3,3,75652382
214892,4,4,24683694
292480,4,4,62225416
247219,4,4,64963739
99365,1,1,62014378
206306,4,4,24683694
183164,4,4,62225416
239068,4,4,15103694
73870,3,3,75652382
25105,3,3,55364435
256170,4,4,15103694
56873,3,3,70483417
8902,3,3,55364435
244648,4,4,26466207
303524,4,4,14119474
218629,4,4,14119474
141822,1,1,90386222
299924,4,4,15103694
194927,4,4,14119474
158192,3,3,19888903
197518,4,4,62225416
144916,1,1,68395620
36120,3,3,83450130
268819,4,4,62225416
214013,4,4,15103694
204815,4,4,24683694
24775,3,2,15256249
71782,3,3,83450130
47719,3,3,40019202
153183,1,1,31527279
142286,1,1,90386222
128702,1,1,62014378
223660,4,4,14119474
5958,3,3,10964686
231642,4,4,62225416
136523,1,1,90386222
232885,4,4,26466207
265192,4,4,62225416
219688,4,4,15103694
176126,4,4,62225416
70006,3,3,75986657
301455,4,4,14119474
277980,4,4,33633783
276532,4,4,26466207
117435,1,1,68395620
181423,4,4,26466207
219521,4,4,15103694
248086,4,4,14119474
152431,1,1,62014378
142887,1,1,31527279
255788,4,4,62225416
127488,1,1,62014378
59188,3,3,40019202
251610,4,4,26466207
65691,3,3,50011542
37539,3,3,55364435
221559,4,4,62225416
43732,3,3,70483417
144118,1,1,90386222
261921,4,4,64963739
188674,4,4,24683694
50152,3,3,55364435
75846,3,3,70483417
283850,4,4,62225416
49448,3,2,15256249
26577,3,3,83450130
203676,4,4,15103694
32480,3,3,75652382
235651,4,4,15103694
274912,4,4,62225416
216481,4,4,15103694
116947,1,1,68395620
140956,1,1,68395620
10634,3,3,75652382
8475,3,3,70483417
46107,2,3,70483417
166836,3,3,65142471
141039,1,1,31527279
211385,4,4,26466207
251218,4,4,15103694
63703,3,3,50011542
47311,3,3,83450130
6174,3,3,70483417
99605,1,1,62014378
144037,1,1,62014378
86783,1,1,62014378
9526,3,3,55364435
123688,1,1,62014378
260561,4,4,26466207
104564,1,1,62014378
141368,1,1,62014378
218059,4,4,62225416
219519,4,4,26466207
252192,4,4,15103694
102326,1,1,31527279
219955,4,4,15103694
135722,1,1,90386222
300220,4,4,24683694
155160,3,3,67716412
73953,3,3,10964686
276787,4,4,62225416
135686,1,1,90386222
40516,3,3,75652382
41508,3,3,70483417
158359,3,3,9410583
223496,4,4,15103694
105708,1,1,90386222
51980,3,3,50011542
108794,1,1,68395620
86954,1,1,62014378
88620,1,1,31527279
128462,1,1,90386222
190400,4,4,62225416
228951,4,4,23255817
74040,3,3,75652382
102986,1,1,62014378
12057,3,3,75652382
127409,1,1,90386222
223310,4,4,26466207
220624,4,4,23255817
66468,3,3,75652382
153542,1,1,90386222
188457,4,4,15103694
108674,1,1,31527279
115425,1,1,62014378
168885,3,3,23659574
265756,4,4,62225416
184470,4,4,62225416
106434,1,1,90386222
241168,4,4,14119474
48957,2,2,15256249
174130,4,4,26466207
227811,4,4,24683694
143248,1,1,31527279
63119,3,2,15256249
251661,4,4,15103694
17870,3,3,75652382
73309,3,2,15256249
210138,4,4,15103694
19068,3,3,75652382
300056,4,4,62225416
167454,3,3,65142471
261748,4,4,62225416
9079,3,3,75652382
81109,1,1,90386222
95063,1,1,62014378
17518,3,3,40019202
105204,1,1,62014378
76027,1,1,62014378
247440,4,4,64963739
160293,3,3,19888903
8900,3,3,55364435
288552,4,4,62225416
198898,4,4,15103694
64447,3,3,55364435
50578,3,3,75652382
111795,1,1,90386222
89482,1,1,62014378
242768,4,4,14119474
180095,4,4,15103694
117931,1,1,31527279
15536,3,3,83450130
295842,4,4,26466207
52310,3,3,75986657
150498,1,1,68395620
300844,4,4,14119474
210779,4,4,62225416
255312,4,4,26466207
145622,1,1,62014378
78221,1,1,90386222
279469,4,4,62225416
144133,1,1,62014378
147033,4,1,31527279
187208,4,4,26466207
65896,3,3,75652382
22557,2,2,15256249
184531,4,4,24683694
71028,3,3,10964686
171252,3,3,77329636
83349,1,1,90386222
200716,4,4,15103694
131128,1,1,62014378
29120,3,3,50011542
28710,3,3,50011542
78085,1,1,62014378
161636,3,3,19888903
17189,3,3,83450130
210865,4,4,26466207
263573,4,4,33633783
210535,4,4,15103694
17300,3,2,15256249
231396,4,4,33633783
112923,1,1,62014378
71056,3,3,75986657
15335,3,3,10964686
55474,3,2,15256249
207101,4,4,62225416
270811,4,4,15103694
50455,3,3,70483417
122787,1,1,90386222
174611,4,4,26466207
103654,1,1,31527279
6947,3,3,75652382
84040,4,1,31527279
294887,4,4,24683694
51495,3,3,55364435
255044,4,4,15103694
102090,1,1,90386222
249134,4,4,24683694
178390,4,4,14119474
82999,1,1,62014378
253753,4,4,15103694
114095,1,1,62014378
258846,4,4,24683694
190550,4,4,26466207
148870,1,1,90386222
14588,2,2,15256249
83820,1,1,90386222
272395,4,4,15103694
276032,4,4,62225416
78694,1,1,62014378
223277,4,4,24683694
83118,1,1,62014378
214151,4,4,62225416
101431,1,1,62014378
52668,3,3,50011542
72228,3,3,75986657
170174,3,3,43338066
51428,3,3,40019202
144262,1,1,31527279
125321,1,1,90386222
278254,4,4,64963739
245573,4,4,24683694
71369,3,3,10964686
62303,3,3,10964686
120726,1,1,62014378
130481,1,1,62014378
272478,4,4,14119474
11576,3,3,70483417
136659,1,1,62014378
80872,1,1,31527279
214586,4,4,26466207
74943,3,3,40019202
305771,4,4,26466207
65899,3,3,75986657
19252,2,2,15256249
300503,4,4,24683694
48841,3,3,75652382
14723,2,2,15256249
68386,3,3,75652382
65768,3,3,75652382
32009,3,3,55364435
127206,1,1,62014378
139071,1,1,62014378
141054,1,1,62014378
31454,3,2,15256249
111948,1,1,62014378
55645,3,3,10964686
114491,1,1,62014378
172789,3,3,43338066
282907,4,4,62225416
254918,4,4,62225416
7562,2,2,15256249
43319,3,3,75652382
166206,3,3,43338066
87368,1,1,90386222
206790,4,4,14119474
142154,1,1,62014378
99080,1,1,90386222
107018,1,1,68395620
